token,loss
enew,-0.8633740544319153
bffs</w>,-0.8635719418525696
ous</w>,-0.8646645545959473
åľ,-0.8676050901412964
rupert</w>,-0.8681748509407043
bingo</w>,-0.8719901442527771
inee</w>,-0.873309850692749
ssy,-0.8736240863800049
wiener</w>,-0.874687135219574
galap,-0.8756465911865234
mammal</w>,-0.8777779936790466
ussia</w>,-0.8788244128227234
highlights</w>,-0.8795497417449951
acker</w>,-0.8814733028411865
adjusting</w>,-0.8820344805717468
reson,-0.8836458921432495
onco,-0.8848900198936462
ddy</w>,-0.8856056332588196
uer</w>,-0.886651337146759
dox</w>,-0.8890573978424072
bel</w>,-0.8906295299530029
ferg</w>,-0.8911420106887817
nunes</w>,-0.8917922377586365
unra,-0.8930783271789551
paddington</w>,-0.8940361142158508
ewe</w>,-0.8947382569313049
limbs</w>,-0.8957159519195557
bby,-0.8975679278373718
hounds</w>,-0.8998734951019287
spru,-0.8999654054641724
illage</w>,-0.9005573391914368
mammals</w>,-0.900632381439209
thoroughbred</w>,-0.9034021496772766
figurative</w>,-0.9052264094352722
hirsch</w>,-0.9055801630020142
australian,-0.90583598613739
goose,-0.906952738761902
but,-0.9072887301445008
".""",-0.9128665924072266
dachshund</w>,-0.913916289806366
dog,-0.9152169227600098
flop</w>,-0.9170833826065063
nall</w>,-0.9221607446670532
germin,-0.9231875538825988
hound</w>,-0.9249632954597472
hee,-0.9266303777694702
âĺħ</w>,-0.9270129799842834
humbold,-0.9273122549057008
swap</w>,-0.9277248978614808
chester</w>,-0.9287264347076416
th</w>,-0.9309176206588744
emy,-0.9309499859809875
keer,-0.9312728643417358
kran,-0.9327146410942078
cospla,-0.93543940782547
capu,-0.936457633972168
eter,-0.939538300037384
ãĥ³</w>,-0.9401310682296752
inglis</w>,-0.94145530462265
dau</w>,-0.9469454288482666
appet,-0.9472330808639526
ting</w>,-0.947680115699768
anie,-0.9488697052001952
gees</w>,-0.9500828981399536
satis,-0.9503692388534546
underdog</w>,-0.9505836367607116
byo,-0.9510139226913452
pictures</w>,-0.9514132738113404
kilo,-0.9526346325874328
eeeee</w>,-0.9529911279678344
ðŁİµ,-0.9530668258666992
ðŁ¦,-0.9543615579605104
hound,-0.9561408162117004
ninth</w>,-0.95805823802948
erase</w>,-0.9581778049468994
charley</w>,-0.9584797620773317
hunting,-0.9596381187438964
rington</w>,-0.9618220329284668
labra,-0.962574541568756
grizz</w>,-0.9636064767837524
myster,-0.9666435122489928
deon,-0.9682244062423706
lani</w>,-0.96823251247406
paradi,-0.9703102111816406
retriever</w>,-0.9724265336990356
naw,-0.9738212823867798
prosp,-0.9739121198654176
surreal</w>,-0.974578857421875
antag,-0.9779930114746094
raja,-0.9780147075653076
cane</w>,-0.9796887636184692
doggo</w>,-0.9807996153831482
jody</w>,-0.9819204807281494
beav,-0.982659101486206
cani,-0.9831580519676208
camouflage</w>,-0.983203947544098
stalking</w>,-0.9841235876083374
...:</w>,-0.9882130026817322
amo</w>,-0.9885643124580384
mely</w>,-0.9889863729476928
porter</w>,-0.99152934551239
trey</w>,-0.9919153451919556
dogcelebration</w>,-0.9976893067359924
loaf,-0.9981324672698976
floppy</w>,-0.9990568161010742
simplified</w>,-0.9996269941329956
itting</w>,-1.0003643035888672
farmer</w>,-1.0013667345046997
brittany</w>,-1.0034586191177368
kiba,-1.0036523342132568
attu</w>,-1.0054394006729126
wh</w>,-1.0058380365371704
ose,-1.0082151889801023
exhausting</w>,-1.0116863250732422
wain,-1.011835694313049
matic</w>,-1.0162620544433594
barlow</w>,-1.0171985626220703
bps</w>,-1.0184248685836792
biting</w>,-1.021368145942688
sary</w>,-1.0217630863189695
ðŁĳĮðŁĳĮ</w>,-1.0234150886535645
ella,-1.0252472162246704
tundra</w>,-1.0275392532348633
greeted</w>,-1.0278934240341189
butch</w>,-1.030264377593994
spca</w>,-1.0336298942565918
tod</w>,-1.034022092819214
compatible</w>,-1.034373760223389
daa</w>,-1.037086844444275
dog</w>,-1.0372936725616455
wildest</w>,-1.03738534450531
daisi,-1.037428617477417
crimin,-1.0377962589263916
nutr,-1.0383646488189695
taek,-1.0383723974227903
phoebe</w>,-1.0385383367538452
lamb,-1.0417513847351074
goats</w>,-1.0429461002349854
ðŁĻĮðŁĻĮðŁĻĮ</w>,-1.047079086303711
maddie,-1.0471571683883667
abbie</w>,-1.0476391315460205
ony,-1.0478506088256836
sese</w>,-1.0489749908447266
barclay,-1.049458146095276
darn</w>,-1.0512726306915283
ðŁı¿,-1.0513596534729004
winni,-1.0513854026794434
ein,-1.052958369255066
jw,-1.0533440113067627
heri</w>,-1.053421139717102
ched</w>,-1.0536526441574097
vius</w>,-1.0565294027328491
mpgvip</w>,-1.058699131011963
smokey</w>,-1.0589967966079712
Å,-1.0600132942199707
dost</w>,-1.0607736110687256
bers</w>,-1.0617806911468506
looked</w>,-1.0628864765167236
ech,-1.0641357898712158
fert,-1.0646438598632812
kalb</w>,-1.0653148889541626
meli,-1.066636562347412
vers</w>,-1.0687257051467896
howling</w>,-1.0721482038497925
edgar,-1.0731260776519775
wit</w>,-1.0777571201324463
aldu,-1.0791280269622805
hed,-1.0796960592269895
healy</w>,-1.0798709392547607
ein</w>,-1.084099292755127
chico</w>,-1.0841078758239746
cl</w>,-1.0859346389770508
kenzie</w>,-1.0869747400283811
spaniel</w>,-1.0870012044906616
roa,-1.0878649950027466
adu</w>,-1.0888036489486694
tf,-1.0893419981002808
chis,-1.0902645587921145
fiel,-1.0904698371887207
penetr,-1.0911399126052856
refreshing</w>,-1.092328667640686
dag</w>,-1.0944626331329346
hah</w>,-1.0946580171585083
sampson</w>,-1.0957691669464111
awal</w>,-1.0966941118240356
dand,-1.0968053340911863
stud,-1.0971885919570925
acc,-1.0973730087280271
vey</w>,-1.0990815162658691
paddy,-1.0992351770401
arctic</w>,-1.1000317335128784
meade</w>,-1.1029099225997925
ziggy</w>,-1.103350043296814
jordan</w>,-1.1046315431594849
hunting</w>,-1.1071802377700806
dient</w>,-1.1080433130264282
turk,-1.1092393398284912
badgers</w>,-1.1096456050872805
aglia</w>,-1.1099283695220947
tucker,-1.1103249788284302
ðŁĲ»,-1.1106810569763184
bonding</w>,-1.1122844219207764
ingui,-1.1126755475997925
lions</w>,-1.1127266883850098
aww</w>,-1.1140530109405518
alpaca</w>,-1.1162691116333008
carbo,-1.116586208343506
fp</w>,-1.1171022653579712
afe</w>,-1.118086338043213
stinky</w>,-1.122855544090271
alber,-1.125514030456543
owa</w>,-1.1263251304626465
ĩ</w>,-1.127643585205078
conservation</w>,-1.131486177444458
bull,-1.1323566436767578
ader</w>,-1.1327743530273438
opd</w>,-1.137759566307068
tes</w>,-1.1421133279800415
tai,-1.1422858238220217
sitt,-1.1447784900665283
er,-1.146344542503357
¾</w>,-1.1500205993652344
nay</w>,-1.1506726741790771
rspca</w>,-1.151631474494934
ng</w>,-1.1517729759216309
dak,-1.1550772190093994
zand,-1.1551384925842283
simba</w>,-1.155323505401611
yrs</w>,-1.1571009159088137
dw</w>,-1.15804922580719
philipp,-1.1610074043273926
cato</w>,-1.1626893281936646
woolf</w>,-1.1647642850875854
horses</w>,-1.1653326749801636
isha</w>,-1.166515827178955
nara</w>,-1.1669951677322388
slions</w>,-1.1673330068588257
zoo</w>,-1.1673698425292969
reau</w>,-1.1685740947723389
mait,-1.1692594289779663
leslie</w>,-1.1695637702941897
hank</w>,-1.1736326217651367
rup,-1.1746430397033691
ðŁ§Ĳ</w>,-1.175224542617798
",)</w>",-1.175244927406311
mcclure</w>,-1.1758639812469482
ginger,-1.1765727996826172
chiev,-1.1765732765197754
lmaoo</w>,-1.1771633625030518
macy</w>,-1.179668664932251
boeh,-1.1798489093780518
earl</w>,-1.1818647384643557
relaxation</w>,-1.1826812028884888
lobos</w>,-1.1828370094299316
scr</w>,-1.1849488019943235
willi,-1.185342788696289
mount,-1.18567955493927
into,-1.1873372793197632
wildlifephotography</w>,-1.1886566877365112
reha,-1.1903330087661743
parag,-1.190617918968201
shaun,-1.1909725666046145
-(</w>,-1.1934016942977903
stag,-1.194520115852356
stella,-1.1952329874038696
stweet</w>,-1.197018265724182
suri</w>,-1.197392463684082
bears</w>,-1.197746992111206
buster,-1.198147892951965
brodie</w>,-1.1983555555343628
buddy</w>,-1.1986591815948486
suni</w>,-1.200606107711792
avalanche</w>,-1.2006136178970337
chee,-1.2009631395339966
ky</w>,-1.2029829025268557
pees</w>,-1.2034238576889038
snoopdogg</w>,-1.2057268619537354
wha,-1.2091546058654783
tala</w>,-1.2106986045837402
kkkkkkkk,-1.2133649587631226
zoo,-1.213610053062439
longe,-1.2137796878814695
witnessing</w>,-1.2159796953201294
pett,-1.216045379638672
ears</w>,-1.2164137363433838
sover</w>,-1.216525316238403
>.<</w>,-1.217827558517456
monty,-1.218360185623169
vesti,-1.2188661098480225
bryn</w>,-1.2196550369262695
