token,loss
ðŁĳģ,-0.3910013139247894
rate</w>,-0.3914995193481445
intoler,-0.3923747837543487
dyn</w>,-0.3931910097599029
alpine</w>,-0.3935409784317016
cf,-0.3939439356327057
pseu,-0.3947236835956573
belongs</w>,-0.3948641717433929
forbi,-0.3954674005508423
va,-0.3973936438560486
mk,-0.3976753354072571
aes,-0.3979259133338928
ps,-0.3979913890361786
lb</w>,-0.3984325230121612
axx,-0.3988148868083954
cfr</w>,-0.3999149203300476
cpd</w>,-0.3999388515949249
td</w>,-0.4001647233963012
zah</w>,-0.4007875323295593
hsv</w>,-0.4009237885475158
linton</w>,-0.4020313024520874
opel</w>,-0.402083545923233
replaces</w>,-0.4036183059215545
sut</w>,-0.40411576628685
cg,-0.4045831859111786
vs</w>,-0.4051978886127472
ē</w>,-0.4052644670009613
mz,-0.4054931700229645
camar,-0.4055878520011902
asm</w>,-0.4056612551212311
gt,-0.4063642919063568
kair,-0.4065108895301819
lc,-0.4077507853507995
sedan</w>,-0.4077989161014557
ced</w>,-0.4081673920154571
cavi,-0.4093114137649536
dur</w>,-0.4095332324504852
camry</w>,-0.4102115929126739
volvo</w>,-0.4109936058521271
motoring</w>,-0.411222368478775
adi,-0.4112932085990906
aar,-0.4113421440124511
popo,-0.4121398031711578
ning</w>,-0.4121658205986023
pwc</w>,-0.4124151766300201
corpus</w>,-0.4129173159599304
tero,-0.41326704621315
aad</w>,-0.4135622978210449
imsa</w>,-0.414395272731781
litt,-0.4157478809356689
sep,-0.4157488048076629
macon</w>,-0.41607666015625
ðŁĺī</w>,-0.4168495535850525
classiccars</w>,-0.4187422394752502
arca,-0.4190695583820343
opt,-0.4206883609294891
roadster</w>,-0.4207855761051178
sideways</w>,-0.4220639765262604
rapid,-0.4223028719425201
Ē</w>,-0.4225539565086365
hab,-0.424897164106369
moured</w>,-0.4252219200134277
ðŁįĵ</w>,-0.4257846474647522
mdt</w>,-0.4259266257286072
hala</w>,-0.4268075227737427
hatchback</w>,-0.4269744157791137
cypri,-0.4273594319820404
lati,-0.4273867607116699
racers</w>,-0.4281978905200958
ka</w>,-0.4291014075279236
cwc</w>,-0.4294106066226959
pac</w>,-0.4294365346431732
supra</w>,-0.4305680394172668
juke,-0.4339865446090698
Ê,-0.4352982342243194
ñ</w>,-0.4357577264308929
quic,-0.4365555644035339
throttle</w>,-0.4366879165172577
qual,-0.4385801255702972
tdi</w>,-0.4387487173080444
ev,-0.4390614628791809
ðŁį´,-0.439231127500534
mustang,-0.4395335912704468
isc</w>,-0.4412088692188263
amus</w>,-0.4413267374038696
eru,-0.4414843022823334
audi</w>,-0.4420996606349945
appar,-0.4428175389766693
shti</w>,-0.4430738389492035
itas,-0.4436157345771789
avis,-0.4450564980506897
roger</w>,-0.445698618888855
onec,-0.4459393322467804
i,-0.4460155963897705
į,-0.4466607570648193
itali,-0.4476017355918884
raer</w>,-0.449278712272644
btw</w>,-0.4503912329673767
lin,-0.45122891664505
âļĵ,-0.4513582587242126
mmers</w>,-0.4514703154563904
asc</w>,-0.4536400437355041
raci,-0.4536725282669067
gd</w>,-0.4547848403453827
nu</w>,-0.454908549785614
lamborgh,-0.455253005027771
epo,-0.4562808275222778
sont</w>,-0.4567945599555969
ðŁİĵ,-0.4579904675483703
viz</w>,-0.458528071641922
mmed</w>,-0.4587558805942535
navig,-0.4591270089149475
crae</w>,-0.4594073295593261
hemi</w>,-0.4603785872459411
sti,-0.4604454636573791
loi</w>,-0.4612647891044616
ms,-0.4616310894489288
aussi,-0.4621132612228393
vocali,-0.4622529149055481
alti,-0.4625501930713653
occ</w>,-0.4629929065704345
plun,-0.4634355306625366
desp,-0.4636399149894714
ups</w>,-0.4638653993606567
tvc</w>,-0.4642983675003052
ime,-0.4651283323764801
der</w>,-0.465660810470581
c</w>,-0.4673143625259399
persi,-0.4686057567596435
pave</w>,-0.4698143601417541
ntv,-0.4718711376190185
Ñĭ,-0.4719827473163605
acea</w>,-0.476352334022522
christine</w>,-0.4779953956604004
whi,-0.4785537123680115
erly</w>,-0.4797698855400085
zil,-0.4811791181564331
charger</w>,-0.4817001223564148
ater</w>,-0.4826777577400207
endeav,-0.4826925992965698
ie,-0.4832860231399536
epp,-0.4853717982769012
vec,-0.4855948686599731
mocked</w>,-0.4862290620803833
kardashi,-0.4873315095901489
foster</w>,-0.488061785697937
mga</w>,-0.4894109964370727
coyne</w>,-0.4900575280189514
condol,-0.4901452958583832
pes,-0.491379827260971
big</w>,-0.492123007774353
str</w>,-0.4921814203262329
gg</w>,-0.4926747977733612
asa,-0.4927504062652588
aveng,-0.4928158819675445
cae</w>,-0.4929352104663849
å¤,-0.4938696622848511
shd</w>,-0.4941723942756653
sagitt,-0.4949202835559845
mhz</w>,-0.4954906702041626
slack</w>,-0.4955123662948608
streamline</w>,-0.4968606233596802
spyder</w>,-0.4970591068267822
shelby</w>,-0.4973197877407074
incomparable</w>,-0.4976692497730255
coupe</w>,-0.5017651319503784
forza</w>,-0.5018041133880615
af</w>,-0.5035170912742615
cop</w>,-0.5039564371109009
vy,-0.5046996474266052
moderni,-0.5063363313674927
bian</w>,-0.506941556930542
prius</w>,-0.5077402591705322
âĢ¢</w>,-0.5078046321868896
washed</w>,-0.5081846117973328
optimi,-0.5091043710708618
hu,-0.5096794366836548
sen</w>,-0.5099535584449768
hs</w>,-0.5106918811798096
gc,-0.5114768743515015
pilo,-0.511684238910675
o,-0.5123493671417236
fundamentally</w>,-0.5128356218338013
antag,-0.5130635499954224
pedia</w>,-0.5130881667137146
verte,-0.5131208896636963
tl,-0.5147055387496948
kar</w>,-0.515512228012085
modified</w>,-0.5162690877914429
slr</w>,-0.5171926021575928
pastor,-0.5191699862480164
buchan,-0.5193988084793091
tamara</w>,-0.519758939743042
ing,-0.5198720693588257
wcs</w>,-0.520338773727417
miles</w>,-0.5206756591796875
ayo,-0.5208572149276733
iklan</w>,-0.5212615728378296
evankirstel</w>,-0.522202730178833
lal</w>,-0.5228567123413086
kol,-0.523030698299408
gs,-0.5235618352890015
eman,-0.5255316495895386
hertz</w>,-0.5255804657936096
fpv</w>,-0.5257472991943359
specul,-0.5266720056533813
racing,-0.5272411704063416
âł,-0.5273199677467346
autonomous</w>,-0.5284432172775269
comment</w>,-0.5293705463409424
revi,-0.529975950717926
floo,-0.5302205681800842
amic,-0.5311800241470337
avis</w>,-0.5318045020103455
buffe,-0.5319127440452576
sleg</w>,-0.5323295593261719
vh,-0.5325343608856201
aerop,-0.5336017608642578
royce</w>,-0.5342296957969666
curb</w>,-0.5360199213027954
azar</w>,-0.5361498594284058
ull,-0.5361710786819458
_____</w>,-0.5378261208534241
gle,-0.5387635231018066
viper</w>,-0.53890061378479
vos</w>,-0.5397708415985107
hob,-0.54538893699646
çµ,-0.5467172265052795
kia</w>,-0.5470055341720581
drif,-0.5470132827758789
laven,-0.5472428202629089
davison</w>,-0.5482140779495239
gti</w>,-0.5491350293159485
cun,-0.5499041080474854
pras</w>,-0.5503050684928894
jal,-0.5503330826759338
md,-0.550757646560669
mmer</w>,-0.5523961782455444
à®,-0.5533873438835144
('</w>,-0.5543782711029053
ðŁĴĽðŁĴĻ</w>,-0.5544067621231079
mclaren</w>,-0.5562766790390015
inev,-0.5569724440574646
icon,-0.5574203729629517
imported</w>,-0.5592462420463562
vw</w>,-0.559593915939331
mg</w>,-0.5597881078720093
blk</w>,-0.5603901147842407
sti</w>,-0.5619007349014282
csc,-0.562052309513092
goti,-0.5632644295692444
floren,-0.5657821297645569
enthusiasts</w>,-0.5658018589019775
hta,-0.5659199357032776
gd,-0.5661293268203735
abu,-0.5664518475532532
ariana</w>,-0.5666414499282837
ðŁ¥°,-0.5670765042304993
mccre,-0.5680028796195984
moreland</w>,-0.5690516233444214
torino</w>,-0.5698511600494385
decals</w>,-0.5704847574234009
penske</w>,-0.5737693905830383
