token,loss
hydraulic</w>,-1.8879709243774407
â¬ĩï¸ı,-1.8961464166641235
breeds</w>,-1.898325800895691
nf</w>,-1.8986506462097168
azar</w>,-1.908919334411621
otw</w>,-1.9127062559127808
summary</w>,-1.914714336395264
tsd</w>,-1.9156358242034912
İ,-1.9191334247589111
glasgow,-1.9228248596191408
livery</w>,-1.924880623817444
fills</w>,-1.928144454956055
mccar,-1.9303032159805296
marin,-1.9352282285690308
racks</w>,-1.935752391815185
metro,-1.94186270236969
shadow</w>,-1.9462153911590576
milan</w>,-1.946485996246338
traffic</w>,-1.951706886291504
tamine</w>,-1.952115654945373
itton</w>,-1.9522383213043213
ferguson</w>,-1.958157300949097
donet,-1.9596740007400515
spc</w>,-1.9608585834503167
dfw</w>,-1.965182900428772
ðŁĩ³ðŁĩ,-1.9664582014083865
possibilities</w>,-1.9668269157409668
dimit,-1.978641390800476
sedg,-1.978668451309204
weir,-1.9815293550491333
âĢİ</w>,-1.982666611671448
mile,-1.9993094205856323
ðŁį¾,-2.004030227661133
lbc</w>,-2.0058395862579346
cotswolds</w>,-2.006423234939575
nobody</w>,-2.007964611053467
listing</w>,-2.0132644176483154
abound</w>,-2.023374557495117
busine,-2.035884380340576
à¸Ħà¸,-2.0408718585968018
ute,-2.042585611343384
conti</w>,-2.04481840133667
mz,-2.044860363006592
eyou,-2.045610189437866
kingly</w>,-2.04668927192688
descriptions</w>,-2.0515294075012207
bcpoli</w>,-2.055292844772339
spd,-2.0609283447265625
bhi</w>,-2.063356399536133
reau</w>,-2.0695691108703613
duff,-2.073664426803589
asphalt</w>,-2.076513767242432
doncasterisgreat</w>,-2.0788846015930176
bobby,-2.0824217796325684
tuk,-2.0826680660247803
diesel</w>,-2.087444305419922
compelled</w>,-2.090015649795532
destruc,-2.090658187866211
deliver</w>,-2.090726375579834
approves</w>,-2.093299150466919
milit,-2.095979928970337
indefinitely</w>,-2.096808910369873
wcc,-2.100192070007324
ends</w>,-2.101402521133423
tsfor,-2.10141396522522
stret,-2.1130378246307373
express</w>,-2.121777057647705
dda</w>,-2.130203485488892
git</w>,-2.1308579444885254
brae</w>,-2.134591817855835
aders</w>,-2.136093854904175
fh,-2.1432371139526367
masters</w>,-2.145712375640869
stinky</w>,-2.1529765129089355
streetfood</w>,-2.1536078453063965
traits</w>,-2.1585114002227783
winnipeg</w>,-2.1604599952697754
luton</w>,-2.1639347076416016
tucker,-2.165614128112793
maneu,-2.1702678203582764
ias</w>,-2.171022653579712
ssal</w>,-2.1716015338897705
criminals</w>,-2.177478551864624
jit,-2.1775033473968506
teu,-2.1795661449432373
bago</w>,-2.1877148151397705
Ã©s</w>,-2.18802547454834
sample</w>,-2.190313577651977
enium</w>,-2.1945836544036865
peacekeeping</w>,-2.1969189643859863
volkswagen</w>,-2.2089083194732666
tcm</w>,-2.210177659988404
tps</w>,-2.215006351470948
ldnont</w>,-2.216679334640503
cees</w>,-2.222060441970825
bus</w>,-2.2249412536621094
vo,-2.2273902893066406
wolverhampton</w>,-2.2281384468078613
gge,-2.230911493301392
boulevard</w>,-2.234999656677246
rails</w>,-2.23933219909668
ella,-2.2411258220672607
york</w>,-2.244370222091675
hl,-2.2504000663757324
acy</w>,-2.2552144527435303
normal,-2.2578182220458984
reiki</w>,-2.2581257820129395
electronica</w>,-2.2604730129241943
satellite</w>,-2.260927438735962
postman</w>,-2.2651443481445312
showcases</w>,-2.2670843601226807
Â¨Â¨Â¨Â¨,-2.269306182861328
doka</w>,-2.270673513412476
welcoming</w>,-2.2720282077789307
tough,-2.2765936851501465
temp,-2.2778944969177246
tainment</w>,-2.2787718772888184
tavern</w>,-2.285465717315674
curling</w>,-2.286574363708496
curated</w>,-2.2881739139556885
sturi,-2.2890841960906982
washingtondc</w>,-2.2893245220184326
thar,-2.2903478145599365
enger</w>,-2.2928216457366943
ghlin</w>,-2.2972517013549805
aras</w>,-2.2981019020080566
music</w>,-2.301461696624756
zn</w>,-2.302764892578125
technic</w>,-2.3040261268615723
idi</w>,-2.3099753856658936
logistics</w>,-2.3104703426361084
ðŁİ,-2.3153631687164307
abq</w>,-2.322558879852295
auth</w>,-2.3228063583374023
ebay,-2.325660228729248
âĢ¢âĢ¢âĢ¢âĢ¢âĢ¢âĢ¢âĢ¢âĢ¢,-2.3285374641418457
unle,-2.330400228500366
labour,-2.331541061401367
edfringe</w>,-2.333855390548706
garvey</w>,-2.3364510536193848
blackburn</w>,-2.340364456176758
coop,-2.3407886028289795
characteristics</w>,-2.3522069454193115
demen,-2.3566348552703857
stephenson</w>,-2.3569564819335938
bragging</w>,-2.3573110103607178
slan,-2.3630943298339844
petrol</w>,-2.363365650177002
tout</w>,-2.3672752380371094
tay</w>,-2.3702163696289062
aii</w>,-2.3719377517700195
mack</w>,-2.3752758502960205
:))))</w>,-2.3768794536590576
macys</w>,-2.378200054168701
naples</w>,-2.3805932998657227
tyfree</w>,-2.3830041885375977
myle,-2.3845584392547607
penske</w>,-2.385451555252075
pricing</w>,-2.388251543045044
cot,-2.388726234436035
pel</w>,-2.389164924621582
;,-2.3905904293060303
fuels</w>,-2.3966705799102783
serv</w>,-2.4020795822143555
namm</w>,-2.402098655700684
apologies</w>,-2.402554750442505
fdny</w>,-2.4033873081207275
edmonds</w>,-2.406402111053467
peu,-2.408158779144287
ameter</w>,-2.409182071685791
solu,-2.412445068359375
trolley</w>,-2.4126429557800293
mca,-2.412728309631348
fcblive</w>,-2.414821147918701
driverless</w>,-2.4183361530303955
written</w>,-2.420161485671997
enriched</w>,-2.4205472469329834
waterloo</w>,-2.420848846435547
motoring</w>,-2.423431873321533
eus</w>,-2.424950361251831
apar,-2.4296321868896484
populated</w>,-2.4314510822296143
selected</w>,-2.43493914604187
file,-2.43544602394104
dys,-2.436335802078247
delivered</w>,-2.4382801055908203
gini</w>,-2.439258098602295
mdc,-2.44400691986084
?'</w>,-2.4446218013763428
xpo</w>,-2.4462921619415283
fred</w>,-2.4463043212890625
ken,-2.448042869567871
empor,-2.4514718055725098
honda</w>,-2.4528708457946777
shabby</w>,-2.4540703296661377
learner</w>,-2.456038475036621
qotd</w>,-2.4575891494750977
bosch,-2.459071636199951
trinidad</w>,-2.464266538619995
sgo,-2.466116428375244
mci</w>,-2.4692494869232178
jail,-2.4695286750793457
comfor,-2.472375631332397
station</w>,-2.4780526161193848
meng</w>,-2.4821293354034424
arguably</w>,-2.484846353530884
windshield</w>,-2.4863877296447754
emphasi,-2.4866650104522705
compos,-2.4904255867004395
embassy</w>,-2.4948437213897705
nach</w>,-2.496642827987671
sign</w>,-2.4974899291992188
vio,-2.4993910789489746
ìĤ,-2.500750064849853
ic</w>,-2.50139594078064
rudi,-2.503445863723755
bec,-2.5037641525268555
nightw,-2.504358291625977
ptbo</w>,-2.5065128803253174
parked</w>,-2.507725477218628
cadbury</w>,-2.5079281330108643
nanow,-2.5119824409484863
commerce</w>,-2.512903213500977
transporting</w>,-2.515089750289917
chamber,-2.5180838108062744
lumpur</w>,-2.5181894302368164
atp</w>,-2.5198514461517334
morri,-2.53006362915039
street</w>,-2.530149221420288
cnc</w>,-2.531350612640381
austr,-2.533174753189087
burnaby</w>,-2.533831596374512
treasure</w>,-2.53615140914917
vibr,-2.5416007041931152
hull,-2.542202949523926
canal</w>,-2.542998075485229
kar,-2.550379037857056
amr</w>,-2.5515358448028564
fj,-2.552881956100464
everybody</w>,-2.5535190105438232
soor,-2.55866813659668
jeep</w>,-2.5623316764831543
oma</w>,-2.5640110969543457
ctr,-2.564107656478882
chesa,-2.565772533416748
ticket,-2.567302227020264
ersfc</w>,-2.568478584289551
loh</w>,-2.5759308338165283
psu,-2.5777740478515625
muni,-2.581584930419922
truck,-2.583365201950073
cargo</w>,-2.5841689109802246
amazing,-2.58650016784668
shopping,-2.5871591567993164
yad,-2.5871951580047607
S,-2.589953660964966
markham</w>,-2.591865062713623
futu,-2.5929832458496094
fargo</w>,-2.5932810306549072
driver,-2.5942509174346924
sabrin,-2.59726619720459
antalya</w>,-2.598107099533081
brand,-2.598162651062012
option</w>,-2.598278045654297
commuter</w>,-2.598486423492432
parker,-2.5990452766418457
pkk</w>,-2.602780818939209
epitome</w>,-2.605143785476685
adilla</w>,-2.605621337890625
fing</w>,-2.607182264328003
renault</w>,-2.6090734004974365
bombardier</w>,-2.610586881637573
gau,-2.614652633666992
tac</w>,-2.615208148956299
campos</w>,-2.618613719940185
unsigned</w>,-2.619160413742065
oph,-2.6197009086608887
lewisham</w>,-2.621043920516968
plenary</w>,-2.6222927570343018
mania</w>,-2.625532388687134
songwriters</w>,-2.6268434524536133
pedestrians</w>,-2.627915859222412
primar,-2.6299638748168945
tug,-2.6307406425476074
undertaking</w>,-2.6307928562164307
harcourt</w>,-2.6317875385284424
humpday</w>,-2.634253978729248
fr,-2.6344997882843018
parkland</w>,-2.6348488330841064
laden</w>,-2.635587453842163
teach</w>,-2.636548519134521
send</w>,-2.638645887374878
plains</w>,-2.6389079093933105
ula</w>,-2.640841245651245
fergu,-2.6412553787231445
opry</w>,-2.641432285308838
ira,-2.642282724380493
dip</w>,-2.64375901222229
meetthe,-2.644652366638184
arte</w>,-2.64504075050354
".""",-2.6451680660247803
ngo,-2.6454625129699707
min</w>,-2.648853778839112
postponed</w>,-2.650900363922119
foun,-2.655613899230957
mauritius</w>,-2.659407138824463
por</w>,-2.6616082191467285
ita</w>,-2.6618542671203613
mcl,-2.669400453567505
rhu,-2.6740429401397705
roasting</w>,-2.6748387813568115
matt</w>,-2.676193952560425
debbie,-2.6806743144989014
ľ,-2.6812663078308105
ences</w>,-2.68276309967041
siemens</w>,-2.683099269866944
car,-2.684438467025757
passengers</w>,-2.68588924407959
wvu,-2.688755750656128
Â¿,-2.688908576965332
opt</w>,-2.690280675888061
tool,-2.691828727722168
mbta</w>,-2.692379236221313
longlive,-2.692469835281372
mast,-2.701698541641236
cypri,-2.704742431640625
southeast</w>,-2.707059621810913
without</w>,-2.708709239959717
lot,-2.713343381881714
èªķ,-2.715338468551636
smar,-2.716269493103028
howe</w>,-2.7185378074646
bookings</w>,-2.7187821865081787
volunteer,-2.722886323928833
mahe,-2.7242889404296875
sharia</w>,-2.725184679031372
merchant</w>,-2.726388454437256
grims,-2.7280068397521973
¿,-2.72983455657959
popul,-2.7308566570281982
elds</w>,-2.732650756835937
vikas</w>,-2.73284649848938
lour,-2.7343904972076416
rucker</w>,-2.735571384429932
theast</w>,-2.738783836364746
postpon,-2.738980531692505
hortons</w>,-2.739424705505371
oci,-2.741859436035156
electrical</w>,-2.744256496429444
russo</w>,-2.7461886405944824
rusher</w>,-2.7485594749450684
nearest</w>,-2.749312162399292
throughout</w>,-2.7529959678649902
bricks</w>,-2.753751516342163
whil,-2.755465030670166
chs</w>,-2.756150007247925
taxi,-2.7563037872314453
solidarity</w>,-2.757249116897583
ats,-2.761155128479004
parma</w>,-2.762636423110962
automobile</w>,-2.7635185718536377
tier</w>,-2.763912916183472
mathemat,-2.7659919261932373
ji,-2.76802945137024
dential</w>,-2.774172782897949
ausv,-2.774954080581665
kv,-2.775486946105957
preserv,-2.776381015777588
minh</w>,-2.77889370918274
monmouth</w>,-2.780475378036499
z,-2.781435489654541
brooks,-2.7814836502075195
donnie,-2.7853686809539795
movers</w>,-2.786522626876831
drives</w>,-2.791208267211914
jeopar,-2.7923505306243896
reggae</w>,-2.7955729961395264
etv,-2.795719146728516
locomotive</w>,-2.797579526901245
fremantle</w>,-2.805875539779663
iklan</w>,-2.8090410232543945
ibn</w>,-2.81152081489563
behaviors</w>,-2.8136677742004395
cab</w>,-2.8148868083953857
augh,-2.8187711238861084
kiev</w>,-2.820415496826172
euros</w>,-2.8217430114746094
unless</w>,-2.82257080078125
carriage</w>,-2.822856903076172
fairfax</w>,-2.823364496231079
aviva</w>,-2.823584794998169
derrick</w>,-2.824660539627075
half,-2.8247528076171875
brixton</w>,-2.8269283771514893
naive</w>,-2.828625440597534
consumers</w>,-2.8299672603607178
saskatchewan</w>,-2.830086469650269
malik</w>,-2.8326706886291504
hyundai</w>,-2.835490226745605
sf</w>,-2.836352586746216
twinpeaks</w>,-2.838796377182007
westend</w>,-2.8464503288269043
rockabilly</w>,-2.8561928272247314
wt,-2.8567938804626465
entu,-2.85752820968628
